City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Country,Date
526,Umarkot,25.3616,69.7362,86.72,61,14,24.87,few clouds,PK,2022-05-28 02:47:15
527,Camocim,-2.9022,-40.8411,75.36,85,17,4.94,few clouds,BR,2022-05-28 02:47:16
528,Bairiki,1.3292,172.9752,87.8,66,75,8.05,broken clouds,KI,2022-05-28 02:47:16
529,Nantucket,41.2835,-70.0995,64.54,98,100,14.97,fog,US,2022-05-28 02:42:46
530,Namibe,-15.1961,12.1522,64.27,85,4,6.44,clear sky,AO,2022-05-28 02:47:17
531,Biasca,46.3597,8.9697,69.55,84,10,10.36,clear sky,CH,2022-05-28 02:47:18
532,Torbay,47.6666,-52.7314,38.26,83,0,11.5,clear sky,CA,2022-05-28 02:47:18
533,Motala,58.5371,15.0365,46.13,93,100,13.18,overcast clouds,SE,2022-05-28 02:47:18
534,Sao Domingos,-13.3983,-46.3183,62.37,45,3,6.78,clear sky,BR,2022-05-28 02:47:19
535,Casablanca,33.5928,-7.6192,73.33,60,67,4.0,broken clouds,MA,2022-05-28 02:47:19
536,Alanya,36.5438,31.9998,66.33,49,4,7.0,clear sky,TR,2022-05-28 02:47:20
537,Zaysan,47.4667,84.8667,80.51,27,8,11.52,clear sky,KZ,2022-05-28 02:47:20
538,Severnoye,56.3491,78.3619,63.79,71,12,9.19,few clouds,RU,2022-05-28 02:47:21
539,Tieli,46.95,128.05,73.47,46,72,15.01,broken clouds,CN,2022-05-28 02:47:22
540,Shellbrook,53.2168,-106.4011,65.43,94,100,11.97,overcast clouds,CA,2022-05-28 02:44:55
541,Vanavara,60.34,102.2797,50.95,33,11,5.48,few clouds,RU,2022-05-28 02:47:23
542,Marsh Harbour,26.5412,-77.0636,78.69,72,9,12.95,clear sky,BS,2022-05-28 02:47:23
543,Altamira,-3.2033,-52.2064,72.03,97,47,1.7,scattered clouds,BR,2022-05-28 02:47:25
544,Kimbe,-5.5502,150.1429,85.14,70,97,1.68,light rain,PG,2022-05-28 02:45:05
545,Kungurtug,50.5994,97.5228,55.47,31,30,12.39,scattered clouds,RU,2022-05-28 02:47:25
546,Morros,-9.4467,-46.3003,71.55,56,11,3.76,few clouds,BR,2022-05-28 02:47:26
547,Charlestown,-32.95,151.6667,73.69,67,86,5.01,overcast clouds,AU,2022-05-28 02:47:26
548,Hervey Bay,-25.2986,152.8535,76.01,69,7,4.0,clear sky,AU,2022-05-28 02:44:29
549,Istok,42.7808,20.4875,59.99,85,51,2.71,broken clouds,XK,2022-05-28 02:47:27
550,Daru,-9.0763,143.2092,82.69,68,30,12.24,scattered clouds,PG,2022-05-28 02:47:28
551,Pahrump,36.2083,-115.9839,91.45,18,100,10.74,overcast clouds,US,2022-05-28 02:47:28
552,Oia,40.5426,-8.5386,63.39,79,20,1.01,few clouds,PT,2022-05-28 02:47:29
553,Yulara,-25.2406,130.9889,71.44,37,65,0.96,broken clouds,AU,2022-05-28 02:47:29
554,Petropavlovsk-Kamchatskiy,53.0452,158.6483,66.79,26,0,8.95,clear sky,RU,2022-05-28 02:47:29
555,Avenal,36.0041,-120.129,80.37,38,61,7.43,broken clouds,US,2022-05-28 02:47:30
556,Bonavista,48.6499,-53.1147,40.95,84,100,9.1,overcast clouds,CA,2022-05-28 02:47:31
557,Raga,8.4596,25.678,72.1,78,70,5.06,broken clouds,SS,2022-05-28 02:47:31
558,Dunedin,-45.8742,170.5036,54.82,60,47,1.54,scattered clouds,NZ,2022-05-28 02:45:43
559,Soddy-Daisy,35.2359,-85.1908,68.38,85,12,3.38,few clouds,US,2022-05-28 02:47:32
560,Cap-Aux-Meules,47.3821,-61.8597,44.65,93,100,21.85,light rain,CA,2022-05-28 02:47:32
561,Straumen,63.8709,11.2999,48.2,92,100,14.34,light rain,NO,2022-05-28 02:47:32
562,Dinguiraye,11.3,-10.7167,74.61,58,49,1.57,scattered clouds,GN,2022-05-28 02:47:33
563,Indramayu,-6.3264,108.32,81.88,77,47,4.43,scattered clouds,ID,2022-05-28 02:47:33
564,Mata,40.683,-7.4592,68.94,60,11,6.22,few clouds,PT,2022-05-28 02:47:34
565,Jizan,17.3333,42.6667,83.34,60,0,3.06,clear sky,SA,2022-05-28 02:47:34
566,Tabuk,17.4189,121.4443,87.01,66,63,6.04,broken clouds,PH,2022-05-28 02:47:35
567,Manokwari,-0.8667,134.0833,83.88,68,72,5.5,broken clouds,ID,2022-05-28 02:47:35
568,Laureles,26.1092,-97.4941,82.11,60,20,10.36,few clouds,US,2022-05-28 02:47:36
569,Shenjiamen,29.9576,122.298,64.38,95,100,10.51,light rain,CN,2022-05-28 02:47:36
570,Laslea,46.2167,24.65,53.69,89,21,2.53,few clouds,RO,2022-05-28 02:47:36
571,Moree,-29.4667,149.85,68.05,57,3,10.16,light rain,AU,2022-05-28 02:47:37
572,Aksarayskiy,46.7924,48.0119,65.5,61,2,6.33,clear sky,RU,2022-05-28 02:47:37
573,Novokizhinginsk,51.6115,109.5917,54.3,26,38,11.41,scattered clouds,RU,2022-05-28 02:47:38
574,Bardiyah,31.7561,25.0865,73.62,42,0,2.3,clear sky,LY,2022-05-28 02:47:38
575,Kavaratti,10.5669,72.642,82.6,73,48,5.61,scattered clouds,IN,2022-05-28 02:47:38
576,Kwinana,-32.25,115.7667,71.19,52,3,1.01,clear sky,AU,2022-05-28 02:47:39
577,Amiens,49.9,2.3,52.05,92,54,6.58,broken clouds,FR,2022-05-28 02:47:39
578,Carlsbad,33.1581,-117.3506,66.43,79,0,11.5,clear sky,US,2022-05-28 02:42:59
579,Piranshahr,36.701,45.1413,57.52,49,0,5.5,clear sky,IR,2022-05-28 02:47:40
580,Praya,14.9215,-23.5087,72.14,83,20,12.66,few clouds,CV,2022-05-28 02:47:40
581,Talcahuano,-36.7167,-73.1167,42.48,81,20,6.91,few clouds,CL,2022-05-28 02:47:41
582,Kemin,42.7846,75.6892,56.68,80,97,1.43,light rain,KG,2022-05-28 02:47:41
583,Montlucon,46.3333,2.6,48.7,97,91,2.82,overcast clouds,FR,2022-05-28 02:47:42
584,Bereda,43.2686,-7.5406,54.57,99,80,3.74,broken clouds,ES,2022-05-28 02:47:42
585,Rutana,-3.8667,30.1,56.66,87,91,1.86,overcast clouds,BI,2022-05-28 02:47:43
586,La Gomera,14.0833,-91.05,75.49,88,100,4.03,overcast clouds,GT,2022-05-28 02:47:43
587,Salta,-24.7859,-65.4117,55.99,87,100,8.05,overcast clouds,AR,2022-05-28 02:43:21
588,Chake Chake,-5.2459,39.7666,74.88,87,74,9.66,moderate rain,TZ,2022-05-28 02:47:44
589,Shenkursk,62.1091,42.896,47.82,97,100,6.85,overcast clouds,RU,2022-05-28 02:47:44
590,Micheweni,-4.9667,39.8333,76.75,84,71,11.86,moderate rain,TZ,2022-05-28 02:47:44
591,Dahegam,23.1667,72.8167,87.57,57,16,15.43,few clouds,IN,2022-05-28 02:47:45
592,Cabatuan,10.8794,122.486,85.59,70,100,11.36,light rain,PH,2022-05-28 02:47:45
593,Omsukchan,62.5333,155.8,38.97,87,100,4.14,overcast clouds,RU,2022-05-28 02:47:46
594,Kamenka,51.3223,42.7678,54.45,80,35,16.71,scattered clouds,RU,2022-05-28 02:47:46
595,Den Helder,52.9599,4.7593,53.58,75,75,20.0,broken clouds,NL,2022-05-28 02:47:47
596,Gat,31.61,34.7642,74.39,100,84,2.68,broken clouds,IL,2022-05-28 02:47:47
597,Maumere,-8.6199,122.2111,84.09,67,0,3.94,clear sky,ID,2022-05-28 02:47:48
598,Macenta,8.5435,-9.471,68.04,96,71,1.5,broken clouds,GN,2022-05-28 02:47:48
599,Narsaq,60.9167,-46.05,48.42,51,100,9.48,overcast clouds,GL,2022-05-28 02:47:48
600,Lamont,35.2597,-118.9143,84.47,32,98,10.11,overcast clouds,US,2022-05-28 02:47:49
601,Pitimbu,-7.4706,-34.8086,73.99,89,100,11.23,light rain,BR,2022-05-28 02:47:49
602,Stupino,54.9008,38.0708,46.83,94,94,6.2,heavy intensity rain,RU,2022-05-28 02:47:50
603,Simao,22.7886,100.9748,79.21,55,16,4.61,few clouds,CN,2022-05-28 02:47:50
604,Werda,-25.2667,23.2833,57.38,42,0,10.29,clear sky,BW,2022-05-28 02:47:51
605,Asyut,27.181,31.1837,75.38,33,0,9.75,clear sky,EG,2022-05-28 02:47:51
606,Kitui,-1.367,38.0106,62.85,91,100,3.8,overcast clouds,KE,2022-05-28 02:47:51
607,Lokhvytsya,50.3678,33.2602,50.79,94,100,9.86,overcast clouds,UA,2022-05-28 02:47:52
608,Barabai,-2.5833,115.3833,88.66,56,70,1.68,broken clouds,ID,2022-05-28 02:47:52
609,Atar,20.5169,-13.0499,80.8,49,61,8.43,light rain,MR,2022-05-28 02:47:53
610,Shache,38.4167,77.2406,81.57,19,100,5.97,overcast clouds,CN,2022-05-28 02:47:53
611,Gombe,10.2897,11.1673,76.87,70,41,14.12,scattered clouds,NG,2022-05-28 02:47:53
612,Rocha,-34.4833,-54.3333,46.15,87,10,4.76,clear sky,UY,2022-05-28 02:47:26
613,Pinega,64.7001,43.3936,46.51,89,61,6.6,broken clouds,RU,2022-05-28 02:47:54
614,Mao,39.8885,4.2658,70.36,64,0,19.57,clear sky,ES,2022-05-28 02:43:11
615,Inhambane,-23.865,35.3833,68.49,79,1,4.65,clear sky,MZ,2022-05-28 02:44:23
616,Santa Rosalia,27.3167,-112.2833,80.02,28,0,8.95,clear sky,MX,2022-05-28 02:47:55
617,Ayorou,14.7308,0.9174,89.49,29,4,9.86,clear sky,NE,2022-05-28 02:47:56
618,Severnyy,50.677,36.5532,57.24,82,75,8.95,broken clouds,RU,2022-05-28 02:47:56
619,Kundiawa,-6.0167,144.9667,77.0,64,63,2.17,broken clouds,PG,2022-05-28 02:47:56
620,Chernyshevskiy,63.0128,112.4714,48.52,34,34,6.96,scattered clouds,RU,2022-05-28 02:47:57
621,Vila Franca Do Campo,37.7167,-25.4333,64.81,93,100,6.24,overcast clouds,PT,2022-05-28 02:47:57
622,Mitsamiouli,-11.3847,43.2844,78.28,65,15,9.01,few clouds,KM,2022-05-28 02:47:58
623,Westport,41.1415,-73.3579,67.08,94,75,6.91,broken clouds,US,2022-05-28 02:47:58
624,Rio Grande,-32.035,-52.0986,57.94,95,90,8.63,overcast clouds,BR,2022-05-28 02:47:59
625,Topchikha,52.8192,83.1185,70.29,42,52,5.73,broken clouds,RU,2022-05-28 02:47:59
626,Kudirkos Naumiestis,54.7731,22.8631,43.02,94,50,13.49,scattered clouds,LT,2022-05-28 02:48:00
627,Magadan,59.5667,150.8,56.53,83,57,6.35,broken clouds,RU,2022-05-28 02:48:00
628,Nizhniy Bestyakh,61.9594,129.9086,53.08,50,20,17.9,few clouds,RU,2022-05-28 02:48:00
629,Miri,4.4148,114.0089,86.14,74,20,5.75,few clouds,MY,2022-05-28 02:48:01
630,Asau,46.4333,26.4,53.96,84,30,1.14,scattered clouds,RO,2022-05-28 02:48:01
631,Porto Walter,-8.2686,-72.7439,71.44,97,22,2.64,few clouds,BR,2022-05-28 02:48:02
632,Zhuhai,22.2769,113.5678,91.85,89,40,13.8,scattered clouds,CN,2022-05-28 02:48:02
633,Karachi,24.9056,67.0822,84.02,70,75,13.8,smoke,PK,2022-05-28 02:47:21
634,Bagrami,34.4938,69.2743,63.95,35,0,3.31,clear sky,AF,2022-05-28 02:48:03
635,Karasuk,53.7377,78.0403,62.13,63,80,11.77,broken clouds,RU,2022-05-28 02:47:25
636,Ardakan,32.31,54.0175,71.74,15,0,10.56,clear sky,IR,2022-05-28 02:48:04
637,Novo Aripuana,-5.1206,-60.3797,74.55,90,89,2.75,overcast clouds,BR,2022-05-28 02:48:05
638,Slave Lake,55.2834,-114.769,60.78,63,20,0.0,thunderstorm,CA,2022-05-28 02:45:45
639,Abha,18.2164,42.5053,64.22,20,0,0.0,clear sky,SA,2022-05-28 02:48:05
640,Zamania,25.4333,83.5667,98.89,23,10,7.9,clear sky,IN,2022-05-28 02:48:06
641,Doha,25.2867,51.5333,89.58,20,0,11.5,clear sky,QA,2022-05-28 02:46:13
642,Polunochnoye,60.8697,60.4153,45.68,93,100,2.91,light rain,RU,2022-05-28 02:48:07
643,Barra,-11.0894,-43.1417,74.1,59,78,8.25,broken clouds,BR,2022-05-28 02:48:07
644,Tranas,58.0372,14.9782,44.38,98,99,7.63,light rain,SE,2022-05-28 02:48:08
645,Maridi,4.9158,29.4742,66.29,98,100,5.55,light rain,SS,2022-05-28 02:48:08
646,Whitehorse,60.7161,-135.0538,56.17,60,75,9.22,shower rain,CA,2022-05-28 02:46:55
647,Stokmarknes,68.5646,14.9108,46.38,81,75,2.3,broken clouds,NO,2022-05-28 02:48:09
648,Raposa,-6.5167,-44.1833,70.11,72,12,3.13,few clouds,BR,2022-05-28 02:48:09
649,Gambo,4.6482,22.2633,67.51,99,19,0.89,few clouds,CF,2022-05-28 02:48:09
650,Aranos,-24.1333,19.1167,56.01,28,0,11.56,clear sky,NA,2022-05-28 02:48:10
651,Wote,-1.7808,37.6288,63.3,90,100,0.56,overcast clouds,KE,2022-05-28 02:48:10
652,Nouadhibou,20.931,-17.0347,66.18,94,40,9.22,scattered clouds,MR,2022-05-28 02:48:11
653,Sept-Iles,50.2001,-66.3821,43.32,96,100,23.02,light intensity drizzle,CA,2022-05-28 02:48:11
654,Huilong,31.8111,121.655,70.97,71,100,15.68,overcast clouds,CN,2022-05-28 02:48:12
655,Amarillo,35.222,-101.8313,85.78,27,0,17.27,clear sky,US,2022-05-28 02:45:56
656,Road Town,18.4167,-64.6167,80.64,78,40,9.22,scattered clouds,VG,2022-05-28 02:48:12
657,Birnin Kebbi,12.4539,4.1975,84.81,55,7,10.94,clear sky,NG,2022-05-28 02:48:13
658,Machaneng,-23.1862,27.4886,55.29,96,0,6.35,clear sky,BW,2022-05-28 02:48:13
659,Kenai,60.5544,-151.2583,74.03,25,0,11.5,clear sky,US,2022-05-28 02:48:14
660,Waslala,13.2333,-85.3833,71.76,96,36,0.56,scattered clouds,NI,2022-05-28 02:48:14
661,Weligama,5.9667,80.4167,80.65,84,100,12.01,overcast clouds,LK,2022-05-28 02:48:15
662,Sanchor,24.7553,71.7722,87.51,58,12,20.49,few clouds,IN,2022-05-28 02:48:15
663,Kitimat,54.0524,-128.6534,52.92,26,100,2.95,overcast clouds,CA,2022-05-28 02:45:15
664,Dolores,-36.3132,-57.6792,41.77,77,68,2.26,broken clouds,AR,2022-05-28 02:48:16
665,Padang,-0.9492,100.3543,77.05,79,99,7.63,moderate rain,ID,2022-05-28 02:48:16
666,Olden,61.8364,6.8064,48.94,99,100,3.91,light rain,NO,2022-05-28 02:48:16
667,Launceston,-41.45,147.1667,51.44,81,100,5.75,overcast clouds,AU,2022-05-28 02:48:17
668,Labuan,5.2767,115.2417,84.56,79,20,2.3,few clouds,MY,2022-05-28 02:48:17
669,Vangaindrano,-23.35,47.6,64.6,81,44,6.73,scattered clouds,MG,2022-05-28 02:48:18
670,Cicevac,43.7188,21.4408,60.62,89,60,1.34,broken clouds,RS,2022-05-28 02:48:18
671,Muisne,0.6,-80.0333,75.04,94,100,9.64,moderate rain,EC,2022-05-28 02:48:19
672,Reconquista,-29.15,-59.65,59.38,96,100,5.39,overcast clouds,AR,2022-05-28 02:48:19
673,Tyulyachi,55.8913,50.2399,48.65,96,100,12.26,overcast clouds,RU,2022-05-28 02:48:20
674,Bichura,50.5881,107.6022,52.81,34,100,13.82,overcast clouds,RU,2022-05-28 02:48:20
675,Leningradskiy,69.3833,178.4167,32.02,97,100,3.6,light snow,RU,2022-05-28 02:48:21
676,Isoka,-10.1606,32.6335,55.2,75,39,3.83,scattered clouds,ZM,2022-05-28 02:48:21
677,Luganville,-15.5333,167.1667,82.69,60,89,1.21,overcast clouds,VU,2022-05-28 02:48:21
678,Khash,28.2211,61.2158,74.44,20,0,11.63,clear sky,IR,2022-05-28 02:48:22
679,Salto,-31.3833,-57.9667,55.87,100,100,1.99,overcast clouds,UY,2022-05-28 02:44:40
680,Yeppoon,-23.1333,150.7333,78.58,61,12,4.25,few clouds,AU,2022-05-28 02:48:23
681,Huntsville,34.7304,-86.5861,66.07,85,100,4.61,overcast clouds,US,2022-05-28 02:48:00
682,Lucea,18.451,-78.1736,78.66,75,92,4.34,overcast clouds,JM,2022-05-28 02:48:23
683,Flinders,-34.5833,150.8552,70.18,67,100,8.01,overcast clouds,AU,2022-05-28 02:48:24
684,Gemena,3.25,19.7667,68.09,97,1,2.53,clear sky,CD,2022-05-28 02:48:24
685,Gazli,40.1333,63.45,67.21,36,1,8.81,clear sky,UZ,2022-05-28 02:48:24
686,Machhlishahr,25.6833,82.4167,98.08,26,36,8.97,scattered clouds,IN,2022-05-28 02:48:25
687,Koumac,-20.5667,164.2833,80.19,68,30,12.1,scattered clouds,NC,2022-05-28 02:48:25
688,Lima,-12.0432,-77.0282,59.9,83,40,6.91,scattered clouds,PE,2022-05-28 02:44:10
689,Zhezkazgan,47.8043,67.7144,58.98,63,75,15.66,broken clouds,KZ,2022-05-28 02:48:26
690,Pekan,3.4836,103.3996,84.31,73,99,3.49,overcast clouds,MY,2022-05-28 02:48:26
691,Shasta Lake,40.6804,-122.3708,75.92,40,100,6.26,overcast clouds,US,2022-05-28 02:48:27
692,Ostrovnoy,68.0531,39.5131,45.21,80,95,15.86,overcast clouds,RU,2022-05-28 02:48:27
693,Mount Darwin,-16.7725,31.5838,52.52,95,0,2.21,clear sky,ZW,2022-05-28 02:48:28
694,Thaba-Tseka,-29.522,28.6084,39.07,59,0,4.43,clear sky,LS,2022-05-28 02:48:28
695,Marzuq,14.4,46.4667,75.56,28,33,3.04,scattered clouds,YE,2022-05-28 02:48:29
696,Kambove,-10.8764,26.5969,51.75,78,0,4.43,clear sky,CD,2022-05-28 02:48:29
697,Gushi,34.6425,109.5843,84.96,27,98,4.23,overcast clouds,CN,2022-05-28 02:48:29
698,Tezu,27.9167,96.1667,83.98,68,95,3.22,overcast clouds,IN,2022-05-28 02:48:30
699,Cabo San Lucas,22.8909,-109.9124,85.3,65,3,9.78,clear sky,MX,2022-05-28 02:48:30
700,Mpongwe,-13.5091,28.155,52.43,70,0,5.28,clear sky,ZM,2022-05-28 02:48:31
701,Neuss,51.2,6.6833,53.02,76,0,6.91,clear sky,DE,2022-05-28 02:48:31
702,Zapolyarnyy,69.4154,30.8136,36.68,95,100,16.4,overcast clouds,RU,2022-05-28 02:48:32
703,Calvinia,-31.4707,19.776,48.72,45,0,3.11,clear sky,ZA,2022-05-28 02:48:33
