City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
596,Gat,31.61,34.7642,296.7,100,91,1.02,IL,2022-05-28 01:51:48
597,Maumere,-8.6199,122.2111,301.88,67,0,1.37,ID,2022-05-28 01:51:49
598,Macenta,8.5435,-9.471,293.54,95,57,0.67,GN,2022-05-28 01:51:49
599,Narsaq,60.9167,-46.05,280.16,51,100,4.31,GL,2022-05-28 01:51:50
600,Lamont,35.2597,-118.9143,302.59,30,100,4.34,US,2022-05-28 01:51:50
601,Pitimbu,-7.4706,-34.8086,297.48,89,100,5.16,BR,2022-05-28 01:51:51
602,Stupino,54.9008,38.0708,280.09,94,99,2.49,RU,2022-05-28 01:51:51
603,Simao,22.7886,100.9748,298.05,62,22,1.58,CN,2022-05-28 01:51:51
604,Werda,-25.2667,23.2833,287.86,38,0,4.41,BW,2022-05-28 01:51:52
605,Asyut,27.181,31.1837,298.25,31,0,5.02,EG,2022-05-28 01:51:52
606,Kitui,-1.367,38.0106,290.29,90,100,1.98,KE,2022-05-28 01:51:53
607,Lokhvytsya,50.3678,33.2602,283.88,94,100,4.9,UA,2022-05-28 01:51:53
608,Barabai,-2.5833,115.3833,302.73,66,74,0.57,ID,2022-05-28 01:51:54
609,Atar,20.5169,-13.0499,301.29,47,59,5.31,MR,2022-05-28 01:51:54
610,Shache,38.4167,77.2406,299.13,21,100,2.54,CN,2022-05-28 01:51:54
611,Gombe,10.2897,11.1673,298.68,66,50,6.71,NG,2022-05-28 01:51:55
612,Rocha,-34.4833,-54.3333,281.1,85,10,1.95,UY,2022-05-28 01:48:26
613,Pinega,64.7001,43.3936,281.18,87,41,2.67,RU,2022-05-28 01:51:56
614,Mao,39.8885,4.2658,294.46,60,0,8.75,ES,2022-05-28 01:51:56
615,Inhambane,-23.865,35.3833,293.51,78,0,2.04,MZ,2022-05-28 01:51:56
616,Santa Rosalia,27.3167,-112.2833,303.12,22,0,4.24,MX,2022-05-28 01:51:57
617,Ayorou,14.7308,0.9174,305.81,26,5,4.45,NE,2022-05-28 01:51:58
618,Severnyy,50.677,36.5532,287.17,82,75,7.0,RU,2022-05-28 01:51:58
619,Kundiawa,-6.0167,144.9667,298.48,61,63,0.74,PG,2022-05-28 01:51:58
620,Chernyshevskiy,63.0128,112.4714,281.56,35,12,3.22,RU,2022-05-28 01:51:59
621,Vila Franca Do Campo,37.7167,-25.4333,293.26,93,100,2.6,PT,2022-05-28 01:51:59
622,Mitsamiouli,-11.3847,43.2844,298.93,67,17,4.44,KM,2022-05-28 01:52:00
623,Westport,41.1415,-73.3579,292.64,93,0,7.2,US,2022-05-28 01:52:00
624,Rio Grande,-32.035,-52.0986,288.21,95,85,3.65,BR,2022-05-28 01:48:51
625,Topchikha,52.8192,83.1185,292.27,48,64,2.21,RU,2022-05-28 01:52:01
626,Kudirkos Naumiestis,54.7731,22.8631,278.97,94,42,6.08,LT,2022-05-28 01:52:02
627,Magadan,59.5667,150.8,285.67,84,56,2.6,RU,2022-05-28 01:52:02
628,Nizhniy Bestyakh,61.9594,129.9086,283.86,62,40,6.0,RU,2022-05-28 01:52:03
629,Miri,4.4148,114.0089,301.23,78,20,3.6,MY,2022-05-28 01:52:03
630,Asau,46.4333,26.4,285.35,92,17,0.4,RO,2022-05-28 01:52:03
631,Porto Walter,-8.2686,-72.7439,295.28,96,20,1.25,BR,2022-05-28 01:52:04
632,Zhuhai,22.2769,113.5678,304.74,89,40,5.66,CN,2022-05-28 01:51:47
633,Karachi,24.9056,67.0822,302.05,74,75,5.14,PK,2022-05-28 01:52:05
634,Bagrami,34.4938,69.2743,289.91,38,0,0.96,AF,2022-05-28 01:52:05
635,Karasuk,53.7377,78.0403,288.72,68,70,5.6,RU,2022-05-28 01:52:06
636,Ardakan,32.31,54.0175,293.87,17,0,4.58,IR,2022-05-28 01:52:06
637,Novo Aripuana,-5.1206,-60.3797,296.86,90,83,0.99,BR,2022-05-28 01:52:07
638,Slave Lake,55.2834,-114.769,290.14,59,100,3.09,CA,2022-05-28 01:52:07
639,Abha,18.2164,42.5053,291.05,22,0,0.0,SA,2022-05-28 01:52:08
640,Zamania,25.4333,83.5667,308.18,25,14,1.77,IN,2022-05-28 01:52:08
641,Doha,25.2867,51.5333,304.14,22,0,5.14,QA,2022-05-28 01:48:41
642,Polunochnoye,60.8697,60.4153,280.56,93,100,1.4,RU,2022-05-28 01:52:09
643,Barra,-11.0894,-43.1417,297.29,57,78,4.92,BR,2022-05-28 01:52:09
644,Tranas,58.0372,14.9782,280.03,98,98,3.24,SE,2022-05-28 01:52:10
645,Maridi,4.9158,29.4742,291.85,99,100,2.11,SS,2022-05-28 01:52:10
646,Whitehorse,60.7161,-135.0538,285.58,62,40,3.09,CA,2022-05-28 01:52:11
647,Stokmarknes,68.5646,14.9108,280.14,87,75,0.51,NO,2022-05-28 01:52:11
648,Raposa,-6.5167,-44.1833,294.51,72,14,1.18,BR,2022-05-28 01:52:12
649,Gambo,4.6482,22.2633,293.0,98,21,0.14,CF,2022-05-28 01:52:12
650,Aranos,-24.1333,19.1167,286.72,27,0,4.69,NA,2022-05-28 01:52:12
651,Wote,-1.7808,37.6288,290.6,89,100,0.26,KE,2022-05-28 01:52:13
652,Nouadhibou,20.931,-17.0347,293.14,88,40,4.63,MR,2022-05-28 01:52:14
653,Sept-Iles,50.2001,-66.3821,279.44,96,100,8.23,CA,2022-05-28 01:52:03
654,Huilong,31.8111,121.655,295.29,69,100,6.64,CN,2022-05-28 01:52:14
655,Amarillo,35.222,-101.8313,305.49,23,0,10.29,US,2022-05-28 01:49:52
656,Road Town,18.4167,-64.6167,300.2,78,40,4.12,VG,2022-05-28 01:50:12
657,Birnin Kebbi,12.4539,4.1975,302.89,53,8,5.78,NG,2022-05-28 01:52:15
658,Machaneng,-23.1862,27.4886,286.34,94,0,2.98,BW,2022-05-28 01:52:16
659,Kenai,60.5544,-151.2583,296.5,25,0,5.14,US,2022-05-28 01:52:16
660,Waslala,13.2333,-85.3833,295.42,96,39,0.48,NI,2022-05-28 01:52:16
661,Weligama,5.9667,80.4167,299.65,85,100,4.94,LK,2022-05-28 01:52:17
662,Sanchor,24.7553,71.7722,302.39,66,9,8.46,IN,2022-05-28 01:52:17
663,Kitimat,54.0524,-128.6534,286.36,26,100,1.06,CA,2022-05-28 01:52:18
664,Dolores,-36.3132,-57.6792,279.1,75,83,1.48,AR,2022-05-28 01:52:18
665,Padang,-0.9492,100.3543,297.18,75,99,1.75,ID,2022-05-28 01:52:19
666,Olden,61.8364,6.8064,282.56,99,100,1.53,NO,2022-05-28 01:52:19
667,Launceston,-41.45,147.1667,283.79,81,100,2.57,AU,2022-05-28 01:52:20
668,Labuan,5.2767,115.2417,301.35,83,20,1.54,MY,2022-05-28 01:52:20
669,Vangaindrano,-23.35,47.6,291.41,82,53,3.23,MG,2022-05-28 01:52:21
670,Cicevac,43.7188,21.4408,289.69,88,63,1.3,RS,2022-05-28 01:52:21
671,Muisne,0.6,-80.0333,297.2,93,100,4.34,EC,2022-05-28 01:52:22
672,Reconquista,-29.15,-59.65,288.33,96,100,2.5,AR,2022-05-28 01:52:22
673,Tyulyachi,55.8913,50.2399,282.44,95,100,6.19,RU,2022-05-28 01:52:23
674,Bichura,50.5881,107.6022,284.44,36,100,5.08,RU,2022-05-28 01:52:23
675,Leningradskiy,69.3833,178.4167,273.15,97,100,1.43,RU,2022-05-28 01:52:24
676,Isoka,-10.1606,32.6335,287.08,74,52,1.77,ZM,2022-05-28 01:52:24
677,Luganville,-15.5333,167.1667,300.84,64,100,1.08,VU,2022-05-28 01:52:25
678,Khash,28.2211,61.2158,294.79,23,0,4.1,IR,2022-05-28 01:52:25
679,Salto,-31.3833,-57.9667,286.41,99,100,1.34,UY,2022-05-28 01:50:56
680,Yeppoon,-23.1333,150.7333,298.03,62,3,1.52,AU,2022-05-28 01:52:26
681,Huntsville,34.7304,-86.5861,293.04,80,100,2.06,US,2022-05-28 01:49:09
682,Lucea,18.451,-78.1736,299.07,74,91,1.47,JM,2022-05-28 01:52:26
683,Flinders,-34.5833,150.8552,293.81,71,100,4.47,AU,2022-05-28 01:52:27
684,Gemena,3.25,19.7667,293.42,96,1,1.08,CD,2022-05-28 01:52:27
685,Gazli,40.1333,63.45,290.78,40,1,3.59,UZ,2022-05-28 01:52:28
686,Machhlishahr,25.6833,82.4167,308.14,29,40,3.65,IN,2022-05-28 01:52:28
687,Koumac,-20.5667,164.2833,299.89,68,33,5.62,NC,2022-05-28 01:52:29
688,Lima,-12.0432,-77.0282,289.29,82,0,4.63,PE,2022-05-28 01:51:09
689,Zhezkazgan,47.8043,67.7144,287.14,44,75,4.0,KZ,2022-05-28 01:52:29
690,Pekan,3.4836,103.3996,301.21,81,99,2.0,MY,2022-05-28 01:52:30
691,Shasta Lake,40.6804,-122.3708,297.49,39,100,3.49,US,2022-05-28 01:52:30
692,Ostrovnoy,68.0531,39.5131,279.94,82,92,6.97,RU,2022-05-28 01:52:30
693,Mount Darwin,-16.7725,31.5838,284.68,93,0,0.96,ZW,2022-05-28 01:52:31
694,Thaba-Tseka,-29.522,28.6084,277.24,58,0,1.97,LS,2022-05-28 01:52:31
695,Marzuq,14.4,46.4667,296.19,32,21,1.51,YE,2022-05-28 01:52:32
696,Kambove,-10.8764,26.5969,284.37,75,0,1.98,CD,2022-05-28 01:52:33
697,Gushi,34.6425,109.5843,301.14,31,100,2.4,CN,2022-05-28 01:52:33
698,Tezu,27.9167,96.1667,300.04,78,98,0.75,IN,2022-05-28 01:52:33
699,Cabo San Lucas,22.8909,-109.9124,303.76,65,1,5.38,MX,2022-05-28 01:50:33
700,Mpongwe,-13.5091,28.155,284.99,69,0,2.37,ZM,2022-05-28 01:52:34
701,Neuss,51.2,6.6833,284.11,78,0,3.6,DE,2022-05-28 01:52:35
702,Zapolyarnyy,69.4154,30.8136,276.75,95,100,6.87,RU,2022-05-28 01:52:36
703,Calvinia,-31.4707,19.776,283.08,42,0,1.53,ZA,2022-05-28 01:52:36
